Employee_ID,Full_Name,Age,Gender,Department,City,Salary,Years_Exp,Performance,Education,Status,Join_Date,Bonus_Pct
EMP0720,Charlie Brown,32.0,Non-binary,Sales,Birmingham,31364.0,7,3.9,Master,Resigned,2015-11-28,6.3
EMP0721,Charlie Jones,37.0,Male,Sales,Manchester,60349.0,17,1.8,Bachelor,Active,2015-12-01,1.9
EMP0722,Isla Smith,29.0,Female,HR,Glasgow,25691.0,4,3.3,Bachelor,On Leave,2015-12-04,2.6
EMP0723,James Jones,25.0,Male,Operations,Leeds,91467.0,25,4.5,Bachelor,Resigned,2015-12-07,20.3
EMP0724,Bob Jones,61.0,Non-binary,Sales,London,70896.0,29,2.7,High School,Active,2015-12-10,1.0
EMP0725,Frank Brown,25.0,Female,HR,Bristol,82062.0,12,4.9,PhD,Active,2015-12-13,16.5
EMP0726,Diana Taylor,46.0,Non-binary,Sales,Leeds,38861.0,18,2.8,Bachelor,Active,2015-12-16,6.8
EMP0727,Eve Smith,24.0,Female,Marketing,Glasgow,88928.0,28,1.6,High School,Active,2015-12-19,21.8
EMP0728,Grace Smith,53.0,Male,Finance,Glasgow,66347.0,2,2.6,High School,Active,2015-12-22,12.1
EMP0729,Eve Smith,24.0,Non-binary,Finance,Birmingham,28121.0,25,4.8,Bachelor,Active,2015-12-25,7.6
EMP0730,Henry Brown,,Non-binary,Sales,Glasgow,53164.0,11,2.3,Bachelor,Active,2015-12-28,
EMP0731,James Taylor,50.0,Female,IT,Bristol,50491.0,1,4.5,Master,Active,2015-12-31,9.5
EMP0732,Eve Brown,53.0,Non-binary,Operations,Leeds,84222.0,10,4.5,Bachelor,Resigned,2016-01-03,14.1
EMP0733,Diana Jones,40.0,Female,Operations,,48165.0,27,2.4,Master,Active,2016-01-06,2.9
EMP0734,Bob Davis,42.0,Female,Operations,,,17,1.3,Bachelor,Active,2016-01-09,24.9
EMP0735,Charlie Smith,26.0,Female,Marketing,Manchester,51553.0,12,3.9,Bachelor,Active,2016-01-12,10.6
EMP0736,Alice Davis,39.0,Female,Operations,London,85380.0,21,2.2,PhD,On Leave,2016-01-15,8.7
EMP0737,Diana Davis,49.0,Male,Finance,London,69331.0,11,,Bachelor,Active,2016-01-18,
EMP0738,Eve Wilson,43.0,Female,Marketing,Manchester,64560.0,1,,,Active,2016-01-21,9.1
EMP0739,Diana Smith,42.0,Non-binary,HR,Glasgow,78865.0,6,2.9,Master,Active,2016-01-24,20.8
EMP0740,Frank Jones,27.0,Male,Operations,Bristol,71686.0,25,4.1,Master,Active,2016-01-27,11.4
EMP0741,Grace Wilson,22.0,Non-binary,Operations,Manchester,29675.0,25,2.5,PhD,Active,2016-01-30,18.0
EMP0742,Alice Taylor,26.0,Male,HR,London,91706.0,23,2.8,Bachelor,Active,2016-02-02,2.7
EMP0743,Eve Davis,33.0,Female,Operations,Manchester,35068.0,11,2.5,Bachelor,Active,2016-02-05,21.2
EMP0744,Charlie Davis,47.0,Male,HR,Glasgow,79460.0,15,2.5,Master,Active,2016-02-08,18.4
EMP0745,Bob Smith,55.0,Male,Marketing,Manchester,71418.0,22,3.1,High School,On Leave,2016-02-11,5.3
EMP0746,Eve Wilson,35.0,Non-binary,Finance,Bristol,51206.0,8,4.2,High School,Resigned,2016-02-14,3.6
EMP0747,Charlie Brown,47.0,Non-binary,HR,Leeds,25287.0,31,2.4,,Active,2016-02-17,7.9
EMP0748,Eve Jones,48.0,Female,IT,Glasgow,47337.0,14,3.1,Master,On Leave,2016-02-20,24.4
EMP0749,Grace Smith,30.0,Male,HR,London,45666.0,12,3.7,Master,Active,2016-02-23,6.4
EMP0750,Charlie Smith,47.0,Male,Operations,Bristol,26161.0,4,2.1,High School,Resigned,2016-02-26,11.4
EMP0751,Charlie Davis,43.0,Male,Marketing,Manchester,63751.0,10,2.1,High School,On Leave,2016-02-29,0.8
EMP0752,Henry Jones,51.0,Female,Sales,Manchester,39758.0,9,4.7,Bachelor,Resigned,2016-03-03,9.9
EMP0753,Alice Jones,38.0,Female,Marketing,Leeds,90780.0,12,3.9,Master,On Leave,2016-03-06,14.3
EMP0754,Bob Wilson,47.0,Female,Sales,London,,14,3.3,Master,Active,2016-03-09,23.8
EMP0755,Diana Davis,,Female,HR,London,56831.0,6,3.6,High School,Resigned,2016-03-12,
EMP0756,Bob Brown,22.0,Female,Finance,Birmingham,27176.0,27,1.1,High School,On Leave,2016-03-15,20.5
EMP0757,Frank Taylor,29.0,Non-binary,IT,London,58654.0,31,3.5,PhD,Active,2016-03-18,13.7
EMP0758,Charlie Jones,,Male,Marketing,Leeds,,34,3.0,Master,Active,2016-03-21,1.0
EMP0759,Henry Jones,36.0,Male,Operations,Birmingham,77550.0,14,3.2,PhD,Active,2016-03-24,7.9
EMP0760,Bob Smith,43.0,Male,Sales,Birmingham,69910.0,20,2.4,Bachelor,Active,2016-03-27,
EMP0761,Charlie Brown,,Male,Operations,Manchester,83251.0,5,1.3,PhD,Active,2016-03-30,23.8
EMP0762,Diana Wilson,47.0,Male,Finance,,60422.0,0,1.8,High School,Active,2016-04-02,21.5
EMP0763,Alice Wilson,49.0,Male,Sales,London,36984.0,3,,Master,Active,2016-04-05,5.7
EMP0764,Grace Wilson,44.0,Male,Marketing,Birmingham,86386.0,10,2.6,Master,Active,2016-04-08,
EMP0765,Charlie Wilson,35.0,Male,HR,Manchester,32135.0,25,2.9,PhD,Active,2016-04-11,5.0
EMP0766,Alice Wilson,45.0,Non-binary,Operations,Leeds,25320.0,22,1.2,,On Leave,2016-04-14,23.1
EMP0767,Frank Davis,23.0,Male,Finance,Manchester,46684.0,28,1.2,Bachelor,Resigned,2016-04-17,21.3
EMP0768,Grace Brown,47.0,Non-binary,Marketing,Glasgow,80913.0,20,3.9,Bachelor,On Leave,2016-04-20,19.4
EMP0769,Charlie Brown,35.0,Female,Marketing,Glasgow,46889.0,26,3.2,High School,Active,2016-04-23,9.8
EMP0770,Bob Taylor,28.0,Male,Marketing,Manchester,73899.0,12,3.0,High School,Resigned,2016-04-26,12.6
EMP0771,Diana Taylor,,Female,Marketing,Birmingham,,22,2.0,High School,Resigned,2016-04-29,11.6
EMP0772,Charlie Brown,44.0,Female,Sales,Birmingham,64321.0,15,4.0,,Active,2016-05-02,6.3
EMP0773,Alice Wilson,39.0,Female,Marketing,Bristol,66777.0,29,1.7,PhD,Resigned,2016-05-05,12.6
EMP0774,Frank Jones,59.0,Non-binary,Operations,Glasgow,71250.0,3,1.8,Master,Resigned,2016-05-08,0.8
EMP0775,Bob Davis,56.0,Female,Finance,Leeds,65130.0,15,2.8,High School,On Leave,2016-05-11,3.3
EMP0776,Diana Brown,36.0,Female,Sales,Birmingham,,30,,PhD,Resigned,2016-05-14,22.2
EMP0777,Eve Brown,46.0,Female,Marketing,London,27537.0,24,2.0,Master,Active,2016-05-17,18.8
EMP0778,Charlie Davis,58.0,Male,IT,Glasgow,40216.0,11,3.6,High School,Active,2016-05-20,10.6
EMP0779,Eve Davis,49.0,Male,IT,Leeds,28009.0,25,,,Active,2016-05-23,12.9
EMP0780,Alice Brown,31.0,Non-binary,Finance,Leeds,54327.0,32,4.3,Bachelor,Active,2016-05-26,9.2
EMP0781,Alice Jones,60.0,Non-binary,HR,,39209.0,27,2.7,PhD,Active,2016-05-29,18.5
EMP0782,Isla Wilson,38.0,Male,HR,Leeds,73443.0,8,1.3,,Active,2016-06-01,19.6
EMP0783,Charlie Wilson,60.0,Non-binary,Sales,Birmingham,40029.0,11,2.1,Bachelor,On Leave,2016-06-04,19.1
EMP0784,Diana Smith,43.0,Male,Sales,Manchester,92613.0,4,4.9,,Active,2016-06-07,18.1
EMP0785,Charlie Taylor,47.0,Female,Sales,Glasgow,81997.0,27,3.4,Master,Active,2016-06-10,5.1
EMP0786,Charlie Brown,46.0,Female,HR,Bristol,87559.0,34,3.8,Bachelor,Active,2016-06-13,8.4
EMP0787,Alice Wilson,38.0,Non-binary,IT,Manchester,89892.0,4,1.0,Master,Resigned,2016-06-16,11.7
EMP0788,Eve Wilson,34.0,Male,HR,Glasgow,33635.0,33,3.1,Bachelor,Resigned,2016-06-19,8.3
EMP0789,Eve Taylor,41.0,Male,Operations,Birmingham,58065.0,33,1.2,PhD,Resigned,2016-06-22,18.9
EMP0790,Charlie Brown,46.0,Non-binary,Marketing,Glasgow,58783.0,12,3.3,High School,Active,2016-06-25,8.2
EMP0791,Bob Davis,25.0,Male,Sales,Birmingham,59152.0,13,4.7,High School,On Leave,2016-06-28,3.5
EMP0792,Henry Taylor,31.0,Female,IT,Manchester,83741.0,10,4.9,PhD,Active,2016-07-01,10.0
EMP0793,James Davis,24.0,Non-binary,Finance,,76502.0,3,3.2,Bachelor,Active,2016-07-04,24.5
EMP0794,Charlie Jones,39.0,Non-binary,Finance,London,54092.0,32,2.8,Bachelor,Resigned,2016-07-07,
EMP0795,Bob Davis,57.0,Male,Marketing,Glasgow,42653.0,6,4.8,Bachelor,Active,2016-07-10,
EMP0796,Henry Smith,43.0,Non-binary,IT,London,65469.0,7,3.7,Bachelor,Active,2016-07-13,10.8
EMP0797,James Davis,,Male,HR,Birmingham,84754.0,9,1.3,PhD,Active,2016-07-16,1.8
EMP0798,Isla Jones,29.0,Male,HR,Leeds,54978.0,14,2.9,High School,Active,2016-07-19,12.2
EMP0799,Charlie Wilson,61.0,Male,Operations,Birmingham,68169.0,14,2.0,Master,Active,2016-07-22,17.6
EMP0800,Bob Smith,40.0,Male,Operations,Leeds,73287.0,4,2.9,Master,Resigned,2016-07-25,12.8
EMP0801,Isla Brown,58.0,Male,HR,Manchester,79745.0,28,2.8,High School,On Leave,2016-07-28,21.8
EMP0802,Frank Taylor,27.0,Non-binary,Finance,Bristol,,18,3.3,PhD,On Leave,2016-07-31,7.2
EMP0803,Isla Jones,47.0,Female,Sales,Leeds,81392.0,9,2.4,Master,Active,2016-08-03,2.2
EMP0804,Diana Wilson,,Female,Finance,London,46067.0,11,1.7,High School,On Leave,2016-08-06,23.4
EMP0805,Henry Wilson,27.0,Non-binary,Operations,Birmingham,76033.0,3,3.0,,On Leave,2016-08-09,9.5
EMP0806,Alice Davis,58.0,Non-binary,Marketing,Manchester,70256.0,30,4.3,Master,Resigned,2016-08-12,14.4
EMP0807,Bob Brown,54.0,Female,HR,London,94345.0,17,3.7,,Resigned,2016-08-15,19.8
EMP0808,Frank Wilson,43.0,Female,Operations,Manchester,47191.0,15,2.4,Bachelor,Active,2016-08-18,8.1
EMP0809,Henry Jones,42.0,Female,Operations,Bristol,53992.0,24,4.7,PhD,Active,2016-08-21,17.9
EMP0810,Grace Davis,27.0,Female,Sales,Birmingham,73803.0,22,4.6,Bachelor,On Leave,2016-08-24,3.4
EMP0811,Alice Jones,27.0,Female,HR,Glasgow,88477.0,11,1.8,PhD,Active,2016-08-27,7.3
EMP0812,Bob Smith,25.0,Male,Sales,Birmingham,38210.0,33,1.2,,Active,2016-08-30,3.6
EMP0813,Charlie Brown,51.0,Non-binary,HR,,51270.0,2,4.0,High School,On Leave,2016-09-02,20.3
EMP0814,Grace Taylor,32.0,Male,Sales,Birmingham,87008.0,8,4.3,Master,On Leave,2016-09-05,5.6
EMP0815,Bob Jones,51.0,Female,Finance,Glasgow,30197.0,17,4.9,PhD,Resigned,2016-09-08,17.9
EMP0816,Henry Brown,52.0,Female,Marketing,Leeds,,34,4.6,Master,Active,2016-09-11,23.6
EMP0817,James Taylor,45.0,Female,Marketing,Manchester,66486.0,33,3.4,Master,Active,2016-09-14,13.2
EMP0818,Alice Brown,30.0,Male,HR,Glasgow,39859.0,13,3.1,High School,On Leave,2016-09-17,
EMP0819,Grace Davis,,Male,IT,London,52236.0,3,1.1,,Active,2016-09-20,11.5
EMP0820,Isla Wilson,52.0,Female,Operations,Bristol,56899.0,28,2.0,Bachelor,Active,2016-09-23,8.1
EMP0821,Charlie Wilson,61.0,Male,Operations,Leeds,57083.0,14,2.8,Master,Active,2016-09-26,11.9
EMP0822,Diana Davis,58.0,Male,HR,London,92708.0,27,,PhD,Active,2016-09-29,15.1
EMP0823,Frank Taylor,57.0,Female,Sales,London,41663.0,15,3.2,Bachelor,On Leave,2016-10-02,24.6
EMP0824,Diana Jones,45.0,Male,IT,Bristol,44053.0,11,4.0,,Resigned,2016-10-05,23.4
EMP0825,Frank Taylor,52.0,Non-binary,Finance,Leeds,36085.0,4,,PhD,On Leave,2016-10-08,21.6
EMP0826,Isla Taylor,27.0,Non-binary,Sales,London,55564.0,33,3.3,Bachelor,Active,2016-10-11,22.2
EMP0827,Bob Jones,23.0,Non-binary,Sales,,,0,1.4,,Active,2016-10-14,11.7
EMP0828,Isla Jones,41.0,Non-binary,HR,Leeds,94517.0,31,2.7,Bachelor,Active,2016-10-17,16.4
EMP0829,Henry Brown,,Female,HR,Birmingham,,25,4.0,PhD,Active,2016-10-20,22.4
EMP0830,Alice Jones,32.0,Female,Operations,London,30247.0,16,3.8,PhD,Active,2016-10-23,9.8
EMP0831,Charlie Smith,25.0,Female,HR,Manchester,35553.0,26,5.0,Bachelor,Resigned,2016-10-26,24.0
EMP0832,Bob Taylor,36.0,Non-binary,HR,,45811.0,23,2.1,High School,Active,2016-10-29,10.4
EMP0833,Eve Brown,27.0,Non-binary,HR,,31135.0,34,3.0,High School,On Leave,2016-11-01,
EMP0834,Alice Wilson,51.0,Male,Operations,Bristol,30573.0,25,2.3,PhD,On Leave,2016-11-04,17.7
EMP0835,Diana Jones,59.0,Male,Finance,Glasgow,32189.0,22,2.8,PhD,Active,2016-11-07,23.8
EMP0836,Bob Wilson,23.0,Non-binary,Finance,Manchester,68646.0,21,4.4,High School,Active,2016-11-10,6.1
EMP0837,Grace Brown,36.0,Non-binary,HR,Glasgow,78687.0,3,3.7,High School,On Leave,2016-11-13,18.7
EMP0838,James Davis,32.0,Non-binary,Operations,,93312.0,8,4.5,Master,On Leave,2016-11-16,13.0
EMP0839,Bob Smith,29.0,Non-binary,Finance,London,52564.0,3,1.8,,Resigned,2016-11-19,6.7
EMP0840,Bob Smith,47.0,Male,Sales,Manchester,53835.0,6,4.5,PhD,Active,2016-11-22,19.4
EMP0841,James Taylor,26.0,Non-binary,Finance,Manchester,86587.0,22,1.2,Bachelor,On Leave,2016-11-25,13.8
EMP0842,Grace Wilson,27.0,Male,Finance,Birmingham,32697.0,1,4.6,,Active,2016-11-28,16.5
EMP0843,Frank Taylor,47.0,Non-binary,Operations,Glasgow,42046.0,23,2.3,Master,Active,2016-12-01,8.1
EMP0844,Isla Wilson,25.0,Non-binary,Sales,Manchester,82823.0,30,2.3,Master,Active,2016-12-04,12.0
EMP0845,Diana Taylor,40.0,Non-binary,Operations,Birmingham,78370.0,30,3.0,Master,Resigned,2016-12-07,15.4
EMP0846,Henry Smith,41.0,Male,HR,Leeds,34615.0,33,4.8,Bachelor,On Leave,2016-12-10,
EMP0847,Eve Davis,54.0,Male,Marketing,Birmingham,30060.0,23,1.2,High School,Active,2016-12-13,5.0
EMP0848,Frank Smith,41.0,Female,Finance,Bristol,85519.0,25,2.4,High School,Active,2016-12-16,24.0
EMP0849,James Taylor,33.0,Non-binary,Marketing,London,86158.0,15,4.4,High School,Active,2016-12-19,12.8
EMP0850,James Smith,22.0,Female,Operations,Leeds,59782.0,12,2.6,Bachelor,Active,2016-12-22,18.3
EMP0851,Grace Davis,47.0,Female,Operations,Leeds,83255.0,14,1.8,Bachelor,Resigned,2016-12-25,10.3
EMP0852,Henry Brown,35.0,Male,Operations,,81918.0,26,2.7,PhD,Active,2016-12-28,8.9
EMP0853,Bob Jones,59.0,Male,Marketing,Birmingham,50256.0,3,2.5,Master,On Leave,2016-12-31,
EMP0854,Bob Taylor,58.0,Female,Operations,London,55005.0,15,4.7,Master,Resigned,2017-01-03,10.2
EMP0855,Isla Davis,32.0,Non-binary,HR,Birmingham,31638.0,29,4.0,High School,On Leave,2017-01-06,13.6
EMP0856,Diana Brown,57.0,Male,Operations,Manchester,62419.0,29,,Bachelor,Active,2017-01-09,13.6
EMP0857,James Taylor,34.0,Non-binary,IT,Birmingham,58377.0,2,5.0,Bachelor,Active,2017-01-12,12.4
EMP0858,Frank Brown,24.0,Non-binary,Marketing,Leeds,68116.0,21,2.9,High School,Active,2017-01-15,
EMP0859,Alice Taylor,54.0,Female,IT,London,61634.0,21,,High School,Active,2017-01-18,12.4
EMP0860,Charlie Davis,27.0,Female,Operations,Birmingham,48382.0,11,2.0,PhD,Resigned,2017-01-21,4.2
EMP0861,Frank Brown,,Female,HR,London,81063.0,20,2.7,Master,On Leave,2017-01-24,3.2
EMP0862,Frank Smith,26.0,Female,Finance,,47394.0,3,1.6,Master,On Leave,2017-01-27,
EMP0863,Frank Brown,44.0,Male,Sales,Manchester,92789.0,30,4.8,Master,Resigned,2017-01-30,15.1
EMP0864,Alice Smith,31.0,Male,Sales,Manchester,25864.0,30,4.1,PhD,Active,2017-02-02,16.5
EMP0865,Charlie Smith,23.0,Female,Operations,Leeds,65222.0,22,2.1,High School,Active,2017-02-05,10.0
EMP0866,Charlie Smith,34.0,Male,HR,Bristol,38666.0,19,3.4,High School,Active,2017-02-08,22.7
EMP0867,Alice Davis,61.0,Female,Marketing,London,45955.0,14,3.9,Master,On Leave,2017-02-11,15.9
EMP0868,Diana Taylor,23.0,Non-binary,IT,Bristol,94590.0,22,4.8,Master,On Leave,2017-02-14,19.2
EMP0869,James Brown,41.0,Non-binary,IT,,91471.0,27,4.5,PhD,On Leave,2017-02-17,9.2
EMP0870,Eve Wilson,,Non-binary,IT,London,68298.0,15,3.1,Bachelor,Resigned,2017-02-20,
EMP0871,Alice Smith,58.0,Female,Marketing,London,88108.0,20,4.1,Bachelor,Active,2017-02-23,20.5
EMP0872,Henry Wilson,30.0,Non-binary,Sales,Glasgow,,14,3.2,,Active,2017-02-26,21.3
EMP0873,Isla Davis,38.0,Male,HR,Bristol,41709.0,16,3.2,PhD,Active,2017-03-01,4.3
EMP0874,Isla Wilson,30.0,Non-binary,Marketing,Birmingham,34726.0,12,1.5,Master,Resigned,2017-03-04,6.8
EMP0875,Alice Jones,32.0,Non-binary,IT,Manchester,85824.0,18,1.5,Bachelor,Active,2017-03-07,
EMP0876,Frank Jones,36.0,Non-binary,Operations,Birmingham,65542.0,29,3.1,Master,Active,2017-03-10,6.8
EMP0877,Charlie Wilson,45.0,Male,Finance,Bristol,45245.0,17,2.1,Bachelor,Resigned,2017-03-13,21.4
EMP0878,Charlie Taylor,59.0,Female,Marketing,Manchester,59753.0,13,1.1,Bachelor,Active,2017-03-16,0.8
EMP0879,Frank Davis,56.0,Male,Marketing,Birmingham,46316.0,19,3.9,Bachelor,Resigned,2017-03-19,1.9
EMP0880,Isla Taylor,51.0,Female,HR,Glasgow,40960.0,18,1.1,High School,Active,2017-03-22,6.8
EMP0881,Grace Jones,52.0,Female,HR,Manchester,55791.0,6,3.4,High School,Active,2017-03-25,5.0
EMP0882,Diana Davis,26.0,Non-binary,Marketing,London,50216.0,3,3.2,Master,Active,2017-03-28,5.8
EMP0883,Grace Taylor,35.0,Female,IT,Birmingham,57467.0,33,4.9,Bachelor,Active,2017-03-31,19.9
EMP0884,Alice Taylor,32.0,Male,Finance,,89427.0,1,2.9,High School,Active,2017-04-03,14.1
EMP0885,Grace Davis,30.0,Male,HR,Glasgow,87047.0,4,1.3,,Active,2017-04-06,0.1
EMP0886,Grace Wilson,55.0,Female,IT,Manchester,72014.0,9,3.2,Master,Resigned,2017-04-09,
EMP0887,Alice Brown,33.0,Non-binary,Operations,Manchester,29078.0,31,4.4,Master,Active,2017-04-12,10.2
EMP0888,Diana Smith,56.0,Non-binary,HR,Glasgow,75519.0,12,5.0,Master,Active,2017-04-15,2.8
EMP0889,Diana Wilson,56.0,Male,IT,Birmingham,29042.0,4,2.7,Master,Active,2017-04-18,16.9
EMP0890,Charlie Brown,22.0,Non-binary,IT,Leeds,74052.0,9,2.3,,Active,2017-04-21,17.6
EMP0891,Charlie Brown,61.0,Female,Finance,Birmingham,39389.0,9,4.6,Bachelor,Active,2017-04-24,18.0
EMP0892,Bob Taylor,43.0,Female,Finance,,93111.0,26,,Master,Active,2017-04-27,
EMP0893,Grace Brown,50.0,Male,Operations,Glasgow,,20,3.5,PhD,Active,2017-04-30,0.0
EMP0894,Grace Davis,29.0,Female,IT,Birmingham,59754.0,7,2.6,Bachelor,Resigned,2017-05-03,23.8
EMP0895,Alice Jones,32.0,Male,Sales,Manchester,43624.0,0,1.2,High School,Active,2017-05-06,
EMP0896,James Brown,58.0,Female,IT,,51681.0,27,2.4,Master,Active,2017-05-09,22.6
EMP0897,Charlie Smith,35.0,Male,Finance,London,49704.0,13,2.1,,Active,2017-05-12,0.4
EMP0898,Henry Jones,51.0,Non-binary,Sales,Birmingham,32493.0,20,3.7,High School,On Leave,2017-05-15,23.3
EMP0899,James Jones,56.0,Female,HR,Glasgow,94639.0,29,4.8,PhD,Resigned,2017-05-18,20.2
EMP0900,Diana Jones,,Female,HR,Birmingham,79383.0,20,2.1,Bachelor,Active,2017-05-21,20.9
EMP0901,James Taylor,58.0,Male,Marketing,Glasgow,27994.0,8,4.2,Bachelor,Active,2017-05-24,2.3
EMP0902,Bob Wilson,26.0,Male,Finance,Manchester,94280.0,16,1.2,High School,Active,2017-05-27,18.5
EMP0903,Alice Jones,40.0,Female,Marketing,London,72234.0,4,3.2,PhD,On Leave,2017-05-30,24.0
EMP0904,Bob Smith,35.0,Male,Sales,London,72291.0,30,1.3,Master,On Leave,2017-06-02,
EMP0905,Henry Taylor,47.0,Female,Finance,Bristol,30594.0,18,4.7,Master,Resigned,2017-06-05,14.3
EMP0906,Charlie Taylor,25.0,Non-binary,Operations,,32371.0,32,4.1,High School,On Leave,2017-06-08,23.6
EMP0907,Charlie Wilson,46.0,Male,IT,Birmingham,72315.0,12,,High School,Active,2017-06-11,11.1
EMP0908,Charlie Taylor,46.0,Female,Operations,London,41626.0,13,4.3,High School,On Leave,2017-06-14,15.0
EMP0909,Frank Smith,39.0,Non-binary,Sales,London,32130.0,32,,PhD,On Leave,2017-06-17,11.9
EMP0910,Charlie Wilson,61.0,Non-binary,Finance,Leeds,31828.0,28,4.9,Master,Active,2017-06-20,23.3
EMP0911,Bob Brown,29.0,Female,Sales,Leeds,82514.0,9,3.9,Master,Active,2017-06-23,1.9
EMP0912,Diana Jones,60.0,Male,IT,London,77664.0,30,4.7,Master,On Leave,2017-06-26,12.5
EMP0913,Diana Davis,61.0,Female,HR,Glasgow,42883.0,5,3.1,High School,On Leave,2017-06-29,17.2
EMP0914,Alice Taylor,35.0,Non-binary,HR,Bristol,,0,1.5,Master,Active,2017-07-02,19.8
EMP0915,Frank Wilson,53.0,Female,Sales,London,67932.0,6,3.1,Bachelor,On Leave,2017-07-05,14.6
EMP0916,Henry Brown,59.0,Male,Marketing,Manchester,86269.0,26,1.5,High School,On Leave,2017-07-08,22.7
EMP0917,Henry Taylor,54.0,Non-binary,Finance,Birmingham,27035.0,20,3.4,Master,Active,2017-07-11,23.5
EMP0918,Henry Smith,44.0,Female,Finance,Bristol,65745.0,27,2.9,PhD,Active,2017-07-14,1.6
EMP0919,Bob Taylor,36.0,Male,HR,Manchester,42241.0,15,,,Resigned,2017-07-17,10.1
EMP0920,Alice Taylor,54.0,Non-binary,Operations,Bristol,,22,,Bachelor,Active,2017-07-20,0.6
EMP0921,Eve Davis,46.0,Male,IT,Manchester,48154.0,19,1.8,Bachelor,Active,2017-07-23,8.2
EMP0922,Eve Davis,38.0,Non-binary,Operations,Birmingham,50625.0,24,3.0,PhD,Active,2017-07-26,13.4
EMP0923,Charlie Wilson,54.0,Female,Operations,,,27,4.8,PhD,On Leave,2017-07-29,22.8
EMP0924,Frank Davis,23.0,Male,Sales,Leeds,81396.0,4,2.5,High School,Active,2017-08-01,21.2
EMP0925,Henry Wilson,35.0,Non-binary,HR,Glasgow,38331.0,20,2.7,High School,Active,2017-08-04,3.2
EMP0926,Eve Taylor,61.0,Male,HR,Manchester,88927.0,17,3.9,Bachelor,Active,2017-08-07,2.3
EMP0927,Grace Jones,61.0,Male,HR,Leeds,88014.0,5,3.4,PhD,Resigned,2017-08-10,14.7
EMP0928,Bob Taylor,60.0,Female,Sales,Manchester,,28,2.2,High School,Active,2017-08-13,13.3
EMP0929,Bob Jones,27.0,Male,Marketing,Leeds,,18,2.6,Bachelor,On Leave,2017-08-16,6.7
EMP0930,Bob Jones,27.0,Non-binary,Operations,Birmingham,37254.0,32,1.9,,Active,2017-08-19,22.5
EMP0931,Bob Smith,24.0,Non-binary,Sales,Bristol,,0,4.9,,Active,2017-08-22,23.2
EMP0932,Charlie Taylor,28.0,Non-binary,Finance,Leeds,53621.0,2,1.5,Master,Active,2017-08-25,10.1
EMP0933,Henry Brown,29.0,Non-binary,IT,,71121.0,20,,PhD,Active,2017-08-28,22.3
EMP0934,Isla Taylor,36.0,Female,Marketing,,85197.0,34,1.1,High School,On Leave,2017-08-31,9.6
EMP0935,Grace Jones,50.0,Male,Finance,Glasgow,67431.0,2,1.9,High School,Resigned,2017-09-03,18.4
EMP0936,Alice Davis,54.0,Female,Operations,Birmingham,29837.0,24,4.1,Master,Active,2017-09-06,11.9
EMP0937,Henry Wilson,51.0,Male,HR,Manchester,73994.0,19,1.8,PhD,Resigned,2017-09-09,3.1
EMP0938,James Brown,60.0,Male,Operations,London,37615.0,33,1.3,Bachelor,Active,2017-09-12,23.2
EMP0939,Diana Brown,48.0,Male,Sales,Bristol,26466.0,20,2.9,High School,On Leave,2017-09-15,11.4
EMP0940,Isla Wilson,57.0,Female,IT,Leeds,55771.0,22,1.0,Master,Active,2017-09-18,18.4
EMP0941,Charlie Taylor,50.0,Male,Sales,Glasgow,90911.0,5,1.3,Master,Active,2017-09-21,9.2
EMP0942,James Davis,59.0,Female,Marketing,Bristol,45746.0,12,4.2,PhD,Active,2017-09-24,0.5
EMP0943,Charlie Jones,54.0,Non-binary,Marketing,Birmingham,85739.0,22,4.1,PhD,Active,2017-09-27,2.5
EMP0944,Bob Smith,58.0,Non-binary,IT,Glasgow,26893.0,8,4.7,High School,Resigned,2017-09-30,12.4
EMP0945,Isla Davis,48.0,Male,Finance,Leeds,55573.0,16,4.4,,On Leave,2017-10-03,17.2
EMP0946,Bob Jones,54.0,Female,Finance,,65874.0,1,3.7,Bachelor,On Leave,2017-10-06,8.4
EMP0947,James Brown,25.0,Non-binary,Marketing,London,58367.0,18,1.2,Master,Active,2017-10-09,17.4
EMP0948,Charlie Davis,43.0,Female,Marketing,Birmingham,46199.0,18,4.1,Bachelor,Active,2017-10-12,17.5
EMP0949,Grace Taylor,23.0,Female,HR,,82724.0,6,4.4,Bachelor,Resigned,2017-10-15,17.6
EMP0950,Charlie Jones,31.0,Male,Finance,Glasgow,61405.0,19,4.2,High School,Active,2017-10-18,12.3
EMP0951,Grace Brown,26.0,Non-binary,IT,Manchester,40989.0,8,3.0,Master,Active,2017-10-21,22.9
EMP0952,Eve Brown,31.0,Male,Finance,,53931.0,16,1.9,Bachelor,On Leave,2017-10-24,12.2
EMP0953,Frank Wilson,54.0,Male,HR,London,34290.0,26,4.4,PhD,Resigned,2017-10-27,11.3
EMP0954,Frank Davis,59.0,Non-binary,Sales,Glasgow,,1,3.9,Bachelor,Active,2017-10-30,5.0
EMP0955,Grace Davis,34.0,Non-binary,Marketing,,55133.0,18,4.9,PhD,On Leave,2017-11-02,7.7
EMP0956,Henry Wilson,52.0,Female,Marketing,Bristol,52052.0,16,1.6,,Active,2017-11-05,1.1
EMP0957,Alice Taylor,57.0,Non-binary,HR,Bristol,65475.0,4,1.9,Master,On Leave,2017-11-08,15.8
EMP0958,Grace Davis,45.0,Female,IT,Bristol,,17,1.8,PhD,On Leave,2017-11-11,
